chapter,sentence,char,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_length_adj,sum_norm,ch_name
Span notes 1 aardborg.txt,"vandare, from the top of the tower, pings it with an arrow.",vandare,top,331,357,1,3.300751879699248,4.7556390977443606,1,0.01332111792085255,0.10212857072653622,Aardborg
Span notes 1 aardborg.txt,"ev with the spyglass notices something offshore - something like a small isolated patch of light on the surface of the water, and dragon gulls flocking above the light, and more streaming from the east, congregating around the green illumination.",evertonette,isolated,333,662,1,-1,16.75563909774436,0.5244094488188976,0.025310633078163686,0.19404818693258827,Aardborg
Span notes 1 aardborg.txt,xotl sends rays of frost into the air randomly and screaming “gulls are coming” - to notify the villagers.,xotl,screaming,336,474,1,-2,12.75563909774436,0.7433628318584071,0.026910631007899494,0.20631483772722947,Aardborg
Span notes 1 aardborg.txt,"elder arlen says “please keep my people safe” while eyeing the rays of frost from xotl… vandare counts two dozen gulls clearly - large gulls, with a claw on each wingtip.",xotl,safe,350,474,1,1.650375939849624,14.406015037593985,0.7743362831858407,0.030392436788172963,0.2330086820426594,Aardborg
Span notes 1 aardborg.txt,"dane recalls a notorious military unit from thrane that ride on wyverns - ferocity, intelligence, tail with stinger with potent flesh eating poison.",dane,notorious,358,531,1,-2,16.357142857142858,0.6806083650190115,0.030804412160344366,0.23616715989597348,Aardborg
Span notes 1 aardborg.txt,"dane recalls a notorious military unit from thrane that ride on wyverns - ferocity, intelligence, tail with stinger with potent flesh eating poison.",dane,poison,375,531,1,-2,14.357142857142856,0.7129277566539924,0.027037933817594832,0.20729082593489373,Aardborg
Span notes 1 aardborg.txt,dane casts sacred flame at the injured one.,dane,injured,382,531,1,-2,12.357142857142856,0.7262357414448669,0.023271455474845302,0.17841449197381398,Aardborg
Span notes 1 aardborg.txt,"ev hands the spyglass to vandare, while she goes to alert elder arlen.",evertonette,alert,397,662,1,-1,15.75563909774436,0.6251968503937008,0.023800059060036797,0.1824671194602821,Aardborg
Span notes 1 aardborg.txt,chibo gets healed by dane; rook takes the helm to get us to shore quickly before the ten gulls kill us all.,rook,kill,399,550,1,-3,-10.796992481203008,0.84,-0.019630895420369103,-0.15050353155616314,Aardborg
Span notes 1 aardborg.txt,chibo checks arcana against the bird corpses - finds it behaves as an acid but only on organic matter - a poison instead.,chibo,matter,400,608,1,1.650375939849624,6.7556390977443606,0.8565310492505354,0.01111124851602691,0.08518623862287297,Aardborg
Span notes 1 aardborg.txt,chibo checks arcana against the bird corpses - finds it behaves as an acid but only on organic matter - a poison instead.,chibo,poison,402,608,1,-2,4.7556390977443606,0.860813704496788,0.007821774831816383,0.05996694037725894,Aardborg
Span notes 1 aardborg.txt,chibo spots for reefs (to give rook advantage) and sends an unseen servant to bail the boat and clean up any poo spots.,rook,advantage,408,550,1,3.300751879699248,-7.49624060150376,0.8589473684210527,-0.013629528366370472,-0.10449305080884029,Aardborg
Span notes 1 aardborg.txt,chibo gets healed by dane; rook takes the helm to get us to shore quickly before the ten gulls kill us all.,dane,kill,411,531,1,-3,9.357142857142856,0.7813688212927756,0.017621737960721008,0.1350999910321944,Aardborg
Span notes 1 aardborg.txt,chibo spots for reefs (to give rook advantage) and sends an unseen servant to bail the boat and clean up any poo spots.,rook,clean,417,550,1,3.300751879699248,-4.195488721804511,0.8778947368421053,-0.007628161312371839,-0.058482570061517435,Aardborg
Span notes 1 aardborg.txt,rook drives us much closer to the safety of the beach.,rook,safety,428,550,1,1.650375939849624,-2.5451127819548875,0.9010526315789473,-0.004627477785372523,-0.03547732968785601,Aardborg
Span notes 1 aardborg.txt,"as they wake up they start squawking - ev re-sleeps them and throws a cloth over them, and buys some spare fish to feed them when they wake up to keep them calm.",evertonette,calm,432,662,1,3.300751879699248,19.05639097744361,0.6803149606299213,0.02878608908979397,0.22069334968842044,Aardborg
Span notes 1 aardborg.txt,"the light turns orange while rook’s attention is focused on the shore while another ten birds rise up from shore. —— xotl tries to attack the gulls, but his wild magic turns him into a matryoshka doll.",xotl,focused,440,474,1,3.300751879699248,17.706766917293233,0.9734513274336283,0.0373560483487199,0.28639637067351925,Aardborg
Span notes 1 aardborg.txt,as the bird moves past ev and vandare they get opportunity attacks.,evertonette,opportunity,443,662,1,3.300751879699248,22.357142857142858,0.6976377952755906,0.03377211911955114,0.2589195799165588,Aardborg
Span notes 1 aardborg.txt,as the bird moves past ev and vandare they get opportunity attacks.,evertonette,attacks,444,662,1,-1,21.357142857142858,0.6992125984251969,0.032261545101424254,0.24733851244425262,Aardborg
Span notes 1 aardborg.txt,chibo gets healed by dane; rook takes the helm to get us to shore quickly before the ten gulls kill us all.,chibo,kill,449,608,1,-3,1.7556390977443608,0.961456102783726,0.0028875643055005936,0.022137993008837883,Aardborg
Span notes 1 aardborg.txt,"the light turns orange while rook’s attention is focused on the shore while another ten birds rise up from shore. —— xotl tries to attack the gulls, but his wild magic turns him into a matryoshka doll.",xotl,attack,452,474,1,-1,16.706766917293233,1,0.03524634370736969,0.27022196842316765,Aardborg
Span notes 1 aardborg.txt,ev pierces it with her rapier as the other tries to escape.,evertonette,escape,456,662,1,-1,20.357142857142858,0.7181102362204724,0.030750971083297367,0.23575744497194648,Aardborg
Span notes 1 aardborg.txt,chibo spots for reefs (to give rook advantage) and sends an unseen servant to bail the boat and clean up any poo spots.,chibo,advantage,458,608,1,3.300751879699248,5.056390977443609,0.9807280513918629,0.008316432528690146,0.06375931605329112,Aardborg
Span notes 1 aardborg.txt,chibo spots for reefs (to give rook advantage) and sends an unseen servant to bail the boat and clean up any poo spots.,chibo,clean,467,608,1,3.300751879699248,8.357142857142858,1,0.0137453007518797,0.10538063909774437,Aardborg
Span notes 1 aardborg.txt,rook flees the shark but it gets in a nibble.,rook,flees,475,550,1,-1,-3.5451127819548875,1,-0.006445659603554341,-0.04941672362724995,Aardborg
Span notes 1 aardborg.txt,ev destroys one with an eldritch blast.,evertonette,destroys,503,662,1,-3,17.357142857142858,0.7921259842519685,0.026219249028916702,0.20101424255502806,Aardborg
Span notes 1 aardborg.txt,"back to the wyvern - drops down and strikes with talons crushing evertonette nearly to death (0 hp), and it turns to dane.",dane,strikes,520,531,1,-1,8.357142857142856,0.9885931558935361,0.015738498789346245,0.12066182405165454,Aardborg
Span notes 1 aardborg.txt,"back to the wyvern - drops down and strikes with talons crushing evertonette nearly to death (0 hp), and it turns to dane.",dane,crushing,523,531,1,-1,7.357142857142857,0.9942965779467681,0.013855259617971481,0.1062236570711147,Aardborg
Span notes 1 aardborg.txt,"back to the wyvern - drops down and strikes with talons crushing evertonette nearly to death (0 hp), and it turns to dane.",dane,death,526,531,1,-2,5.357142857142857,1,0.010088781275221953,0.07734732311003498,Aardborg
Span notes 1 aardborg.txt,"back to the wyvern - drops down and strikes with talons crushing evertonette nearly to death (0 hp), and it turns to dane.",evertonette,strikes,605,662,1,-1,16.357142857142858,0.952755905511811,0.024708675010789816,0.18943317508272192,Aardborg
Span notes 1 aardborg.txt,"back to the wyvern - drops down and strikes with talons crushing evertonette nearly to death (0 hp), and it turns to dane.",evertonette,crushing,608,662,1,-1,15.357142857142856,0.9574803149606299,0.023198100992662923,0.17785210761041576,Aardborg
Span notes 1 aardborg.txt,"back to the wyvern - drops down and strikes with talons crushing evertonette nearly to death (0 hp), and it turns to dane.",evertonette,death,611,662,1,-2,13.357142857142856,0.9622047244094488,0.020176952956409148,0.15468997266580348,Aardborg
Span notes 1 aardborg.txt,evertonette leaps back and (rolls a 20 death save) pulls a rapier and pokes it deep into the creature’s gizzard and it collapses into a heap.,evertonette,death,624,662,1,-2,11.357142857142856,0.9826771653543307,0.017155804920155372,0.1315278377211912,Aardborg
Span notes 1 aardborg.txt,evertonette leaps back and (rolls a 20 death save) pulls a rapier and pokes it deep into the creature’s gizzard and it collapses into a heap.,evertonette,save,625,662,1,3.300751879699248,14.657894736842104,0.984251968503937,0.022141834949912544,0.1697540679493295,Aardborg
Span notes 1 aardborg.txt,evertonette leaps back and (rolls a 20 death save) pulls a rapier and pokes it deep into the creature’s gizzard and it collapses into a heap.,evertonette,collapses,635,662,1,-2,12.657894736842104,1,0.019120686913658768,0.14659193300471723,Aardborg
Span notes 2 horunda valley.txt,one: chibo promoted to 1st level occultant.,chibo,one,0,190,2,0,0,0,0,0,Horunda Valley
Span notes 2 horunda valley.txt,"dane throws a healing word at vandare, then uses voice of authority to give vandare an additional out of turn attack, who then clips another in the shoulder.",dane,dane,0,236,2,0,0,0,0,0,Horunda Valley
Span notes 2 horunda valley.txt,ev blasts it with an eldritch blast to finish it off.,evertonette,ev,0,140,2,0,0,0,0,0,Horunda Valley
Span notes 2 horunda valley.txt,"rinoa has been on a mission in karrnath for two weeks of strange locked-room murders involving the emerald claw, an extremist sect of the blood of vol - victims were people who were vocally against the claw.",rinoa,rinoa,0,46,2,0,0,0,0,0,Horunda Valley
Span notes 2 horunda valley.txt,"rook begins planning the travels - contacts his sister who helps get us priority for an elemental galleon, by reprioritizing other ships.",rook,rook,0,324,2,0,0,0,0,0,Horunda Valley
Span notes 2 horunda valley.txt,vandare finds evidence of a camp site from maybe two or three days ago.,vandare,vandare,0,361,2,0,0,0,0,0,Horunda Valley
Span notes 2 horunda valley.txt,xotl does not think this is the bad guys.,xotl,xotl,0,159,2,0,0,0,0,0,Horunda Valley
Span notes 2 horunda valley.txt,one: chibo promoted to 1st level occultant.,chibo,promoted,3,190,2,1.650375939849624,1.650375939849624,0.01764705882352941,0.008686189157103284,0.06659411687112518,Horunda Valley
Span notes 2 horunda valley.txt,xotl does not think this is the bad guys.,xotl,bad,8,159,2,-3,-3,0.05263157894736842,-0.018867924528301886,-0.14465408805031446,Horunda Valley
Span notes 2 horunda valley.txt,"rook begins planning the travels - contacts his sister who helps get us priority for an elemental galleon, by reprioritizing other ships.",rook,helps,10,324,2,3.300751879699248,3.300751879699248,0.04854368932038835,0.010187505801540889,0.07810421114514682,Horunda Valley
Span notes 2 horunda valley.txt,xotl uses chaos bolt - and nails the wounded one with psychic energy.,xotl,chaos,12,159,2,-2,-5,0.07894736842105263,-0.031446540880503145,-0.24109014675052412,Horunda Valley
Span notes 2 horunda valley.txt,"dane throws a healing word at vandare, then uses voice of authority to give vandare an additional out of turn attack, who then clips another in the shoulder.",dane,authority,12,236,2,1.650375939849624,1.650375939849624,0.05172413793103448,0.006993118389193322,0.053613907650482136,Horunda Valley
Span notes 2 horunda valley.txt,"rinoa has been on a mission in karrnath for two weeks of strange locked-room murders involving the emerald claw, an extremist sect of the blood of vol - victims were people who were vocally against the claw.",rinoa,strange,13,46,2,-1,-1,0.5,-0.021739130434782608,-0.16666666666666666,Horunda Valley
Span notes 2 horunda valley.txt,we reach our destination and set up camp till daybreak - rook and vandare take watches.,vandare,reach,16,361,2,1.650375939849624,1.650375939849624,0.0449438202247191,0.004571678503738571,0.035049535195329044,Horunda Valley
Span notes 2 horunda valley.txt,"rinoa has been on a mission in karrnath for two weeks of strange locked-room murders involving the emerald claw, an extremist sect of the blood of vol - victims were people who were vocally against the claw.",rinoa,murders,16,46,2,-2,-3,0.6153846153846154,-0.06521739130434782,-0.5,Horunda Valley
